Date,Open,High,Low,Close,Adj Close,Volume
2005-01-11,166.500000,167.225006,162.500000,164.194000,91.497536,3072184
2005-01-12,166.250000,170.975006,160.906006,162.149994,90.358505,7859264
2005-01-13,166.125000,166.875000,159.011993,161.630997,90.069283,13729432
2005-01-14,163.125000,164.750000,159.869003,162.119003,90.341248,6646864
2005-01-17,163.130997,164.850006,155.169006,157.662994,87.858109,5748408
2005-01-18,159.250000,160.625000,157.250000,157.944000,88.014732,2838616
2005-01-19,158.750000,159.125000,156.406006,156.837006,87.397842,1830872
2005-01-20,156.875000,157.500000,153.750000,155.188004,86.478928,2383312
2005-01-24,155.625000,156.125000,151.875000,152.449997,84.953186,2069208
2005-01-25,152.000000,154.750000,150.625000,154.337006,86.004723,1968368
2005-01-27,155.000000,156.625000,154.500000,154.938004,86.339638,1682024
2005-01-28,155.625000,161.875000,155.500000,161.225006,89.843063,2935592
2005-01-31,161.869003,164.000000,161.375000,162.580994,90.598686,2620200
2005-02-01,163.125000,165.125000,161.000000,164.488007,91.661423,4152952
2005-02-02,164.625000,165.375000,162.656006,163.205994,90.946968,2140728
2005-02-03,163.625000,164.250000,162.649994,163.705994,93.224846,1440992
2005-02-04,163.750000,165.231003,162.750000,163.319000,93.004478,834168
2005-02-07,164.375000,166.000000,162.625000,163.886993,93.327919,1431688
2005-02-08,164.000000,165.399994,163.386993,164.962006,93.940079,1210352
2005-02-09,165.281006,167.938004,165.000000,166.550003,94.844383,2184392
2005-02-10,166.261993,167.906006,165.113007,166.675003,94.915588,1345040
2005-02-11,168.136993,173.125000,168.136993,172.731003,98.364235,3679064
2005-02-14,175.000000,177.500000,173.875000,175.899994,100.168900,2750184
2005-02-15,176.500000,176.500000,171.656006,172.718994,98.357414,1409680
2005-02-16,173.750000,174.488007,170.250000,171.000000,97.378510,1504504
2005-02-17,171.625000,173.113007,169.750000,172.625000,98.303909,1933704
2005-02-18,172.625000,173.938004,170.000000,171.662994,97.756058,1006952
2005-02-21,171.250000,171.837006,170.212006,170.731003,97.225334,501624
2005-02-22,171.000000,171.000000,168.886993,170.375000,97.022606,913656
2005-02-23,170.625000,172.750000,169.393997,172.087006,97.997520,1550864
2005-02-24,172.500000,174.681000,170.375000,171.268997,97.531693,3360776
2005-02-25,172.462006,172.725006,169.125000,170.537994,97.115410,1925512
2005-02-28,170.625000,173.031006,167.386993,172.613007,98.297089,2737848
2005-03-01,172.250000,173.125000,168.886993,169.475006,96.510101,2026680
2005-03-02,169.875000,171.475006,169.875000,170.975006,97.364273,693376
2005-03-03,171.250000,174.375000,170.500000,173.475006,98.787979,981016
2005-03-04,174.537994,175.250000,172.944000,173.893997,99.026535,1390408
2005-03-07,174.688004,176.000000,174.375000,175.113007,99.720734,1422624
2005-03-08,175.000000,177.625000,174.449997,176.869003,100.720741,1695912
2005-03-09,176.250000,178.350006,174.449997,176.074997,100.268547,2019624
2005-03-10,175.250000,176.375000,174.393997,175.681000,100.044205,944840
2005-03-11,176.125000,179.375000,175.750000,178.606003,101.709900,1562816
2005-03-14,180.000000,182.750000,177.505997,181.537994,103.379547,2008952
2005-03-15,181.875000,182.250000,179.375000,179.787994,102.382957,1448920
2005-03-16,180.000000,183.125000,180.000000,181.455994,103.332832,1416680
2005-03-17,180.625000,184.250000,176.281006,182.893997,104.151756,2336608
2005-03-18,182.462006,183.755997,178.393997,183.511993,104.503654,1985600
2005-03-21,183.875000,184.375000,180.375000,181.524994,103.372139,1549280
2005-03-22,181.875000,182.125000,180.000000,180.281006,102.663750,1185064
2005-03-23,180.625000,181.250000,176.524994,177.524994,101.094254,1458192
2005-03-24,178.125000,178.500000,172.625000,173.188004,98.624512,1822368
2005-03-28,173.750000,176.000000,173.125000,173.938004,99.051598,1295392
2005-03-29,174.488007,174.488007,170.500000,171.274994,97.535110,1079872
2005-03-30,171.625000,175.375000,170.000000,173.649994,98.887573,1433008
2005-03-31,175.000000,180.625000,174.699997,179.093994,101.987801,1918896
2005-04-01,178.750000,181.625000,166.556000,180.869003,102.998566,1749488
2005-04-04,181.250000,182.000000,167.375000,178.330994,101.553268,1443520
2005-04-05,178.750000,180.311996,177.125000,178.300003,101.535622,1322568
2005-04-06,178.750000,180.500000,177.511993,180.106003,102.564049,678240
2005-04-07,181.125000,181.125000,177.750000,178.119003,101.432549,938848
2005-04-08,178.375000,179.363007,173.761993,174.380997,99.303909,1407504
2005-04-11,174.380997,174.380997,170.000000,170.399994,97.036835,1037656
2005-04-12,170.688004,173.125000,170.375000,172.794006,98.400131,1008432
2005-04-13,173.750000,175.625000,173.399994,175.061996,99.691673,1476944
2005-04-15,168.625000,169.875000,164.375000,164.875000,93.890564,3840504
2005-04-18,164.375000,168.625000,161.875000,165.024994,93.975990,2317560
2005-04-19,163.750000,168.587006,147.500000,151.218994,86.113922,11810048
2005-04-20,148.625000,148.625000,136.375000,139.455994,79.415306,22108944
2005-04-21,139.375000,143.488007,138.750000,142.774994,81.305397,5748536
2005-04-22,144.386993,146.306000,143.143997,145.794006,83.024574,4940368
2005-04-25,144.875000,145.875000,143.561996,144.744003,82.426682,2124728
2005-04-26,143.500000,145.375000,142.125000,142.580994,81.194870,1346680
2005-04-27,141.250000,141.250000,138.886993,139.800003,79.611221,2118976
2005-04-28,139.750000,140.750000,137.625000,139.212006,79.276367,1941408
2005-04-29,139.125000,143.000000,139.125000,141.281006,80.454544,3941336
2005-05-02,141.250000,144.738007,139.774994,141.125000,80.365753,1952848
2005-05-03,141.125000,141.875000,138.136993,138.524994,78.885139,1854616
2005-05-04,139.000000,140.606003,138.524994,140.087006,79.774666,1549384
2005-05-05,141.113007,143.718994,140.988007,142.087006,80.913597,2341072
2005-05-06,142.488007,146.500000,141.537994,145.880997,83.074112,2253304
2005-05-09,146.438004,147.744003,145.886993,146.550003,83.455093,1435024
2005-05-10,147.337006,147.337006,143.337006,143.962006,81.981339,2811480
2005-05-11,143.511993,144.350006,142.363007,143.863007,81.924927,1109208
2005-05-12,143.744003,145.149994,142.938004,143.306000,81.607758,1740520
2005-05-13,143.625000,143.875000,142.500000,143.524994,81.732452,771864
2005-05-16,143.500000,144.875000,142.875000,144.225006,82.131096,2664544
2005-05-17,145.162994,145.600006,143.024994,143.750000,81.860588,1394864
2005-05-18,143.125000,143.750000,140.311996,143.037994,81.455162,1741168
2005-05-19,144.500000,146.438004,144.125000,145.300003,82.743248,1004512
2005-05-20,145.462006,146.500000,142.625000,146.031006,83.159554,780088
2005-05-23,146.250000,154.625000,146.250000,153.037994,87.149788,3246624
2005-05-24,153.125000,154.250000,150.750000,153.669006,87.509102,1590632
2005-05-25,151.880997,158.750000,151.880997,157.386993,89.626373,4327288
2005-05-26,156.875000,161.125000,156.393997,160.561996,91.434418,2528080
2005-05-27,161.250000,162.375000,157.125000,158.787994,90.424179,2176240
2005-05-30,158.750000,166.643997,156.875000,164.938004,93.926430,5361736
2005-05-31,165.500000,167.994003,163.136993,166.899994,95.043709,3453688
2005-06-01,166.225006,166.225006,162.250000,163.011993,92.829636,2316032
2005-06-02,162.938004,163.875000,158.125000,158.531006,90.277855,2918936
2005-06-03,158.531006,161.886993,157.625000,161.531006,91.986275,2740592
2005-06-06,160.130997,162.574997,159.250000,160.031006,91.132057,1948256
2005-06-07,160.000000,160.625000,158.781006,159.656006,90.918480,1248760
2005-06-08,159.375000,161.925003,159.375000,161.343994,91.879761,1594576
2005-06-09,162.500000,162.500000,158.830994,159.580994,90.875801,1051048
2005-06-10,159.625000,162.600006,157.500000,158.238007,90.111031,2635000
2005-06-13,159.125000,159.875000,157.675003,158.912994,90.495415,878344
2005-06-14,158.875000,160.000000,157.500000,158.024994,89.989708,1035632
2005-06-15,158.425003,159.613007,158.281006,158.988007,90.538078,773640
2005-06-16,159.725006,160.863007,158.000000,159.643997,90.911697,1432856
2005-06-17,160.587006,160.863007,157.886993,158.363007,90.182198,1170296
2005-06-20,158.750000,162.500000,158.750000,162.069000,92.292641,1671128
2005-06-21,161.238007,163.994003,160.261993,162.981003,92.811958,3268520
2005-06-22,163.250000,167.175003,163.250000,166.744003,94.954857,4347040
2005-06-23,166.875000,167.375000,162.906006,163.319000,93.004478,1460960
2005-06-24,162.875000,167.350006,161.375000,165.886993,94.466858,2291648
2005-06-27,164.750000,166.250000,163.250000,164.061996,93.427574,814056
2005-06-28,164.375000,166.125000,164.250000,165.580994,94.292587,1401784
2005-06-29,165.705994,169.750000,165.250000,166.656006,94.904793,1574616
2005-06-30,167.500000,169.875000,167.500000,168.988007,96.232742,1923192
2005-07-01,168.850006,170.000000,167.811996,169.261993,96.388763,2496168
2005-07-04,168.625000,171.250000,164.069000,169.768997,96.677460,865152
2005-07-05,169.250000,169.750000,164.156006,165.093994,94.015251,1114192
2005-07-06,165.000000,166.738007,164.125000,164.938004,96.859871,800552
2005-07-07,165.569000,167.500000,162.625000,163.694000,96.129341,1268952
